,id_stable,Date,Content,ContentClean,Labels,label_sent,y_sent,label_stance,y_stance,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
526,156577,2021-08-17 10:25:18+00:00,"Dear @JoeBiden @POTUS the USA must accept 100% of all Afghanistan ##Asylum claimants or is that not a Vote winner for the @DNC ?
@GBNEWS https://t.co/GwM8URZKUB",Dear the USA must accept 100% of all Afghanistan ##Asylum claimants or is that not a Vote winner for the ?,plea - disgust / agree,plea - disgust,1,agree,2,7,0.0603448275862069,USA,https://t.co/GwM8URZKUB,"@JoeBiden, @POTUS, @DNC, @GBNEWS",United Kingdom,0,0,0,0,['Asylum'],yes
527,153370,2021-08-17 18:18:11+00:00,"The Biden Regime is bringing in thousands of unvetted Afghani's and releasing them into your neighborhoods but YOU, an American citizen have to show proof of vaccine to go to an event.","The Biden Regime is bringing in thousands of unvetted Afghani's and releasing them into your neighborhoods but YOU, an American citizen have to show proof of vaccine to go to an event.",disgust / disagree,disgust,1,disagree,1,8,0.0434782608695652,"YOU,",,,Good luck,0,0,1,0,No hashtags,yes
528,21634,2022-02-01 02:16:33+00:00,"Afghan evacuees make plea for help: WATERBURY – Community groups have already helped more than 100 Afghan evacuees resettle in Connecticut, including 19-year-old Nalib Hanifi. In broken English, Hanifi lent her voice to appeal Monday from refugee… https://t.co/qTHiooesFA https://t.co/BDjeAdCCKJ","Afghan evacuees make plea for help: WATERBURY – Community groups have already helped more than 100 Afghan evacuees resettle in Connecticut, including 19-year-old Nalib Hanifi. In broken English, Hanifi lent her voice to appeal Monday from refugee…",plea - neutral / agree,plea - neutral,0,agree,2,19,0.0756972111553784,WATERBURY,"https://t.co/qTHiooesFA, https://t.co/BDjeAdCCKJ",,"Waterbury, CT",0,0,0,0,No hashtags,yes
529,100784,2021-08-31 00:20:36+00:00,"@Alyssa_Milano @POTUS Meanwhile the Taliban is going door to door looking for Americans and Afghans that helped Americans that were left behind. Reports have been given that they are cutting the tongues out of translators, and beheading people. Are you sure this is something to be proud of?","Meanwhile the Taliban is going door to door looking for Americans and Afghans that helped Americans that were left behind. Reports have been given that they are cutting the tongues out of translators, and beheading people. Are you sure this is something to be proud of?",fear / neutral,fear,1,neutral,0,7,0.0256410256410256,,,"@Alyssa_Milano, @POTUS",English-speaking,0,0,0,0,No hashtags,yes
530,182648,2021-07-25 07:09:52+00:00,Protecting Afghans who worked with the international media and fear reprisals from the Taliban. The US press is calling on @JoeBiden to assist them in seeking relocation in the United States. European media should do the same https://t.co/uLrWPjATZW @arusbridger @globalfreemedia,Protecting Afghans who worked with the international media and fear reprisals from the Taliban. The US press is calling on to assist them in seeking relocation in the United States. European media should do the same,plea - neutral / agree,plea - neutral,0,agree,2,9,0.0403587443946188,US,https://t.co/uLrWPjATZW,"@JoeBiden, @arusbridger, @globalfreemedia",Belgium,0,3,2,0,No hashtags,yes
531,139655,2021-08-19 16:52:55+00:00,"@J2021__ @ABC Yeah, and their leadership fled, leaving their army helpless. I'm not saying we should just accept anyone, though. Especially if they're not fully vetted. But the collapse in Afghanistan started at the top and smashed everything on its way down. Now all there are are civilians.😕","Yeah, and their leadership fled, leaving their army helpless. I'm not saying we should just accept anyone, though. Especially if they're not fully vetted. But the collapse in Afghanistan started at the top and smashed everything on its way down. Now all there are are civilians.😕",fear / agree,fear,1,agree,2,6,0.0212014134275618,,,"@J2021__, @ABC",USA,0,0,0,0,No hashtags,yes
532,51859,2021-10-22 03:57:26+00:00,"@RepRosendale @seanmdav Literally every Afghan refugee has gone through YEARS of vetting and screening.  This is hateful, racist nonsense.","Literally every Afghan refugee has gone through YEARS of vetting and screening. This is hateful, racist nonsense.",disgust / agree,disgust,1,agree,2,8,0.0677966101694915,YEARS,,"@RepRosendale, @seanmdav",Los Angeles,0,0,1,0,No hashtags,yes
533,159926,2021-08-16 23:46:25+00:00,"NEW Many Afghans are expected to be resettled in the DC area, according to Lutheran Social Services, which has resettlement sites in Fairfax, Va., Dale City, Va., and Hyattsville MD @statesnewsroom DC / @lauraolson https://t.co/3puOpAvy4g via @IowaCapDispatch","NEW Many Afghans are expected to be resettled in the DC area, according to Lutheran Social Services, which has resettlement sites in Fairfax, Va., Dale City, Va., and Hyattsville MD DC / via",neutral / neutral,neutral,0,neutral,0,20,0.101010101010101,"NEW, DC, MD, DC",https://t.co/3puOpAvy4g,"@statesnewsroom, @lauraolson, @IowaCapDispatch","Washington, D.C.",0,1,6,1,No hashtags,yes
534,24160,2022-01-22 19:43:26+00:00,@Sarfaraz1201 Great news if he was a BLA militant. This is the only approach left with Pak to target every militant in the country where they find sanctuary. And he looked for refugee in a war torn county like Afghanistan running from authorities here.. n u sayin Pak is sanctuary?,Great news if he was a BLA militant. This is the only approach left with Pak to target every militant in the country where they find sanctuary. And he looked for refugee in a war torn county like Afghanistan running from authorities here.. n u sayin Pak is sanctuary?,disgust / neutral,disgust,1,neutral,0,9,0.0334572490706319,BLA,,@Sarfaraz1201,English-speaking,0,0,2,0,No hashtags,yes
535,53596,2021-10-17 18:31:17+00:00,"If the Afghan resettlement Scheme announced by UK government is to save the lives of Vulnerable Afghans who are facing serious security risk, the unnecessary delay to launch the scheme is completely Unacceptable. the trauma is increasing day by day and those at risk are being....","If the Afghan resettlement Scheme announced by UK government is to save the lives of Vulnerable Afghans who are facing serious security risk, the unnecessary delay to launch the scheme is completely Unacceptable. the trauma is increasing day by day and those at risk are being....",fear / agree,fear,1,agree,2,8,0.0285714285714285,UK,,,English-speaking,1,12,35,3,No hashtags,yes
536,102829,2021-08-30 05:07:13+00:00,"Turkey cannot take new refugee ‘burden’ from Afghanistan, says FM","Turkey cannot take new refugee ‘burden’ from Afghanistan, says FM",neutral / neutral,neutral,0,neutral,0,4,0.0615384615384615,FM,,,Pakistan,0,1,3,0,No hashtags,yes
537,14664,2022-02-27 01:36:43+00:00,"YES. There is a Refugee Resettlement Agency where I live. One Ukrainian family is already here, arrived perhaps 4 years ago. Most recent are from Afghanistan. #WithRefugees
#RefugeesWelcome https://t.co/DZt3UFKRlu","YES. There is a Refugee Resettlement Agency where I live. One Ukrainian family is already here, arrived perhaps 4 years ago. Most recent are from Afghanistan. #WithRefugees #RefugeesWelcome",happy / agree,happy,2,agree,2,16,0.0837696335078534,"YES., I",https://t.co/DZt3UFKRlu,,English-speaking,0,0,0,0,"['WithRefugees', 'RefugeesWelcome']",yes
538,154824,2021-08-17 14:53:58+00:00,"I’ve seen two large organizations in the Houston area ask for immediate help in Afghani refugee resettlement in the area. If you’re interested, I can pass on the information I have from the two organizations.","I’ve seen two large organizations in the Houston area ask for immediate help in Afghani refugee resettlement in the area. If you’re interested, I can pass on the information I have from the two organizations.",plea - neutral / agree,plea - neutral,0,agree,2,6,0.0288461538461538,"I, I",,,University of Delaware,3,2,2,0,No hashtags,yes
539,112304,2021-08-26 16:58:28+00:00,@mmpadellan Yes tard nard. Im sure 1m plus un vetted people surging across the border the last few months.  Along with the 26k refugees to 1400 Americans coming in from Afghanistan has nothing to do with any of it.  DERP.  I EAT PEAS I SPEACIAL!,Yes tard nard. Im sure 1m plus un vetted people surging across the border the last few months. Along with the 26k refugees to 1400 Americans coming in from Afghanistan has nothing to do with any of it. DERP. I EAT PEAS I SPEACIAL!,angry / disagree,angry,1,disagree,1,26,0.1106382978723404,"DERP., I, EAT, PEAS, I, SPEACIAL!",,@mmpadellan,English-speaking,0,0,0,0,No hashtags,yes
540,94250,2021-09-02 09:19:22+00:00,"100,000+ Afghans Just the BEGINNING of Open-Ended Refugee Resettlement Operation in US, Stephen Miller Warns
https://t.co/m5Ga3AQCMr","100,000+ Afghans Just the BEGINNING of Open-Ended Refugee Resettlement Operation in US, Stephen Miller Warns",disgust / disagree,disgust,1,disagree,1,21,0.1909090909090909,"BEGINNING, US,",https://t.co/m5Ga3AQCMr,,America First,0,1,4,0,No hashtags,yes
541,32655,2021-12-20 01:47:00+00:00,Failure to create safe routes ‘forcing Afghans to make perilous journeys to UK’ | Immigration and asylum https://t.co/jdCP3P47F5,Failure to create safe routes ‘forcing Afghans to make perilous journeys to UK’ | Immigration and asylum,fear / agree,fear,1,agree,2,5,0.0471698113207547,UK’,https://t.co/jdCP3P47F5,,United States,0,0,0,0,No hashtags,yes
542,184279,2021-07-19 21:58:27+00:00,"""It’s still unclear how the U.S. will move other interpreters and their families, who are not as far along in the SIV process, out of the country or where they will go. (...) the U.S. government expects that roughly 70,000 Afghans need to be rescued."" https://t.co/OqyNaF9CUQ","""It’s still unclear how the U.S. will move other interpreters and their families, who are not as far along in the SIV process, out of the country or where they will go. (...) the U.S. government expects that roughly 70,000 Afghans need to be rescued.""",neutral / neutral,neutral,0,neutral,0,9,0.0355731225296442,"U.S., SIV, U.S.",https://t.co/OqyNaF9CUQ,,English-speaking,0,0,0,0,No hashtags,yes
543,193862,2021-05-18 16:02:53+00:00,"46. McCaul: Idk what levers we have over them anymore and that is my concern. 

Reads a text from a ""special forces guy"" about the ""irresponsibly executed exit"" and an Afghan commando who will be assassinated if he does not get an SIV and","46. McCaul: Idk what levers we have over them anymore and that is my concern. Reads a text from a ""special forces guy"" about the ""irresponsibly executed exit"" and an Afghan commando who will be assassinated if he does not get an SIV and",fear / neutral,fear,1,neutral,0,8,0.0336134453781512,SIV,,,NYC,1,1,2,0,No hashtags,yes
544,111565,2021-08-26 20:29:29+00:00,"@officialkarlyc @mscafo @WhiteHouse Trump made a deal with the “devil”, Taliban ldr Baradar &amp; allowed 5000 Taliban, Isis etc out of prison as part of the deal. Along with the racist  @StephenM, Trump squelched the SIV program for our Afghan partners. #Afghanistan #KabulExplosion #KabulAiport","Trump made a deal with the “devil”, Taliban ldr Baradar & allowed 5000 Taliban, Isis etc out of prison as part of the deal. Along with the racist Trump squelched the SIV program for our Afghan partners. #Afghanistan #KabulExplosion #KabulAiport",disgust / agree,disgust,1,agree,2,16,0.0622568093385214,SIV,,"@officialkarlyc, @mscafo, @WhiteHouse, @StephenM,",English-speaking,3,0,0,0,"['Afghanistan', 'KabulExplosion', 'KabulAiport']",yes
545,20192,2022-02-07 14:10:10+00:00,The pandemic and the surge of asylum claims are leading to crushing court backlogs in the immigration system. The Afghans we paroled to come here will be forced to funnel themselves into this overloaded system unless we adjust their statuses. https://t.co/3f1BrubSRZ https://t.co/ss6Zd0MaZx,The pandemic and the surge of asylum claims are leading to crushing court backlogs in the immigration system. The Afghans we paroled to come here will be forced to funnel themselves into this overloaded system unless we adjust their statuses.,plea - disgust / agree,plea - disgust,1,agree,2,3,0.0121951219512195,,"https://t.co/3f1BrubSRZ, https://t.co/ss6Zd0MaZx",,"Washington, DC:Kansas City, MO",1,0,0,1,No hashtags,yes
546,185641,2021-07-14 16:53:16+00:00,"US will not release numbers on how many Afghans will be eligible to leave #Afghanistan via the SIV process
per @PressSec",US will not release numbers on how many Afghans will be eligible to leave #Afghanistan via the SIV process per,disgust / neutral,disgust,1,neutral,0,7,0.0625,"US, SIV",,@PressSec,"Washington, DC",1,2,1,0,['Afghanistan'],yes
547,193617,2021-05-23 08:09:07+00:00,"World: RBE - Western Balkans - Asylum Statistics - Summary of key trends observed, as of 31 May 2020 Countries: Afghanistan, Albania, Algeria, Bosnia and Herzegovina, Cuba, Egypt, Iran (Islamic Republic of), Iraq, Kuwait, Libya, Montenegro, Morocco, oc... https://t.co/pTYYVy44tV https://t.co/m3SDdMLWsI","World: RBE - Western Balkans - Asylum Statistics - Summary of key trends observed, as of 31 May 2020 Countries: Afghanistan, Albania, Algeria, Bosnia and Herzegovina, Cuba, Egypt, Iran (Islamic Republic of), Iraq, Kuwait, Libya, Montenegro, Morocco, oc...",neutral / na,neutral,0,na,0,26,0.1003861003861003,RBE,"https://t.co/pTYYVy44tV, https://t.co/m3SDdMLWsI",,World,0,0,0,0,No hashtags,yes
548,2510,2022-04-15 12:32:21+00:00,"@NorfolkRachael @esdorcs @dontbrexitfixit You cannot apply for asylum until you're in the country you're applying for. Ukraine and Afghanistan are separate, specific schemes.","You cannot apply for asylum until you're in the country you're applying for. Ukraine and Afghanistan are separate, specific schemes.",neutral / neutral,neutral,0,neutral,0,3,0.0217391304347826,,,"@NorfolkRachael, @esdorcs, @dontbrexitfixit",English-speaking,1,0,2,0,No hashtags,yes
549,40835,2021-11-25 11:20:51+00:00,"@KinG_BoBBBB @davidallengreen The only place you are soft is in the head.  Asylum seekers are not criminals and those that have family ties to the UK want to go to the UK   Raab betrayed an entire country, he has blood in his hands from Afghanistan","The only place you are soft is in the head. Asylum seekers are not criminals and those that have family ties to the UK want to go to the UK Raab betrayed an entire country, he has blood in his hands from Afghanistan",disgust / agree,disgust,1,agree,2,8,0.036036036036036,"UK, UK",,"@KinG_BoBBBB, @davidallengreen",English-speaking,1,0,0,0,No hashtags,yes
550,118915,2021-08-24 23:57:23+00:00,"These are just some of the children who have already resettled in Philadelphia after fleeing Afghanistan this month.

We speak to their father tonight on @NBCPhiladelphia about their journey, and how the fear for other family members back home is still very real. https://t.co/vEtLeC4DBa","These are just some of the children who have already resettled in Philadelphia after fleeing Afghanistan this month. We speak to their father tonight on about their journey, and how the fear for other family members back home is still very real.",fear / neutral,fear,1,neutral,0,4,0.016,,https://t.co/vEtLeC4DBa,@NBCPhiladelphia,Philadelphia,4,14,86,4,No hashtags,yes
551,63603,2021-09-27 17:32:46+00:00,"Jan Egeland, Secretary General of the Norwegian Refugee Council who visited Kabul has said in a message to the Taliban that: “Afghanistan has no real future if girls of all ages cannot go to school.” #Paykmedia #Afghanistan https://t.co/K3xs81A5ok","Jan Egeland, Secretary General of the Norwegian Refugee Council who visited Kabul has said in a message to the Taliban that: “Afghanistan has no real future if girls of all ages cannot go to school.” #Paykmedia #Afghanistan",happy / na,happy,2,na,0,12,0.0533333333333333,,https://t.co/K3xs81A5ok,,English-speaking,2,1,3,1,"['Paykmedia', 'Afghanistan']",yes
552,30006,2022-01-01 13:39:55+00:00,"Biden Resettles 52K Afghan Refugees In US--With Help Of GOP!
The RINOs in the GOP are just as bad as the Democrats
Joe Biden resettled more than 52,000 Afghan Refugees across the United States
Remember, it is now confirmed: they have not been fully vetted https://t.co/PItPqTGEdo","Biden Resettles 52K Afghan Refugees In US--With Help Of GOP! The RINOs in the GOP are just as bad as the Democrats Joe Biden resettled more than 52,000 Afghan Refugees across the United States Remember, it is now confirmed: they have not been fully vetted",disgust / neutral,disgust,1,neutral,0,30,0.1167315175097276,"52K, GOP",https://t.co/PItPqTGEdo,,United States,0,1,0,0,No hashtags,yes
553,198102,2021-01-29 12:44:14+00:00,"Ongoing restrictions on travel &amp; mobility limit the ability of #asylum seekers to reach the EU+ &amp; seek international protection. In November, most applicants were from Syria, Afghanistan &amp; Pakistan. 

📰PR: https://t.co/HTHXZG6aMa
📊Interactive data: https://t.co/xlEiKhu3Bd https://t.co/MnFEqPT1rZ","Ongoing restrictions on travel & mobility limit the ability of #asylum seekers to reach the EU+ & seek international protection. In November, most applicants were from Syria, Afghanistan & Pakistan. 📰PR: 📊Interactive data:",disgust / neutral,disgust,1,neutral,0,11,0.0454545454545454,"EU+, 

📰PR:","https://t.co/HTHXZG6aMa, https://t.co/xlEiKhu3Bd, https://t.co/MnFEqPT1rZ",,Malta,0,1,3,1,['asylum'],yes
554,91732,2021-09-03 13:51:15+00:00,"Many won't agree with me for saying what many are thinking but wouldn't bcuz don't want to give wrong ""Image"" but I can't help being HONEST!So I say They Aren't Welcome

U.S. effort to resettle Afghan refugees faces major hurdles - CBS News https://t.co/KAOiM9RT3k via @GoogleNews","Many won't agree with me for saying what many are thinking but wouldn't bcuz don't want to give wrong ""Image"" but I can't help being HONEST!So I say They Aren't Welcome U.S. effort to resettle Afghan refugees faces major hurdles - CBS News via",disgust / disagree,disgust,1,disagree,1,21,0.0846774193548387,"I, I, CBS",https://t.co/KAOiM9RT3k,@GoogleNews,English-speaking,0,0,0,0,No hashtags,yes
555,4073,2022-04-08 10:22:30+00:00,@HelpNowPlease1 Very very upsetting 💔😭 who's paying money to countries like Pakistan and Iran to do this? Another question is who's not paying enough money to support Afghans? As this is leading to the resettlement delays this thread mentions. Biden thinks you can fight the Taliban alone too😡,Very very upsetting 💔😭 who's paying money to countries like Pakistan and Iran to do this? Another question is who's not paying enough money to support Afghans? As this is leading to the resettlement delays this thread mentions. Biden thinks you can fight the Taliban alone too😡,angry / neutral,angry,1,neutral,0,8,0.028673835125448,,,@HelpNowPlease1,"London, England ",0,0,1,0,No hashtags,yes
556,124819,2021-08-23 15:12:49+00:00,Afghan Resettlement Options https://t.co/s6Wp8xYcFm,Afghan Resettlement Options,neutral / neutral,neutral,0,neutral,0,3,0.1034482758620689,,https://t.co/s6Wp8xYcFm,,Calgary,0,0,2,0,No hashtags,yes
557,138374,2021-08-19 21:55:59+00:00,"@SebastianEPayne Raab is safe? Oh OK, and the translators in Afghanistan who could have been helped with one phone call..... ill wait....","Raab is safe? Oh OK, and the translators in Afghanistan who could have been helped with one phone call..... ill wait....",disgust / neutral,disgust,1,neutral,0,5,0.040983606557377,"OK,",,@SebastianEPayne,N Ireland,0,0,3,0,No hashtags,yes
558,181938,2021-07-28 12:49:03+00:00,"https://t.co/UcoFsOGkwb🏴‍☠️ Let more Afghan interpreters resettle in UK, say ex-military chiefs: More Afghans who worked for British forces should be allowed to resettle in the UK, former military chiefs say. https://t.co/WISWJ2VGXI 𝑭𝑂𝐿𝐿𝑂𝑊 @torysleazeUK https://t.co/nbjuRUXnSu","Let more Afghan interpreters resettle in UK, say ex-military chiefs: More Afghans who worked for British forces should be allowed to resettle in the UK, former military chiefs say. 𝑭𝑂𝐿𝐿𝑂𝑊",neutral / neutral,neutral,0,neutral,0,15,0.0769230769230769,"UK,, UK,, 𝑭𝑂𝐿𝐿𝑂𝑊","https://t.co/UcoFsOGkwb🏴‍☠️, https://t.co/WISWJ2VGXI, https://t.co/nbjuRUXnSu",@torysleazeUK,BUY ME A COFFEE ❤️,0,6,10,1,No hashtags,yes
559,184385,2021-07-19 17:33:35+00:00,@Mave_Intel Make sure your family members are not abducted and maimed by the advancing Taliban! Or is he coming to seek asylum in India? The situation in Afghanistan has become very murky now.,Make sure your family members are not abducted and maimed by the advancing Taliban! Or is he coming to seek asylum in India? The situation in Afghanistan has become very murky now.,disgust / neutral,disgust,1,neutral,0,6,0.0329670329670329,,,@Mave_Intel,English-speaking,0,0,1,0,No hashtags,yes
560,181532,2021-07-29 18:03:49+00:00,"The senate’s $2.1B security supplement to fund the US Capitol Police, reimburse the National Guard for 1/6 and give DOD funding for resettling Afghans who worked as translators for the US has passed the 60 vote margin and counting. USCP was going to run out of $ in August","The senate’s $2.1B security supplement to fund the US Capitol Police, reimburse the National Guard for 1/6 and give DOD funding for resettling Afghans who worked as translators for the US has passed the 60 vote margin and counting. USCP was going to run out of $ in August",happy / neutral,happy,2,neutral,0,19,0.0698529411764705,"$2.1B, US, DOD, US, USCP",,,"Washington, DC",0,3,6,1,No hashtags,yes
561,3979,2022-04-08 18:35:58+00:00,"@micksheldrick Bruce, the USA would rather see the Afghan starve to death - but Biden refuses to release billions of dollars that belong to Afghanistan.
Then, there are the refugees across the Middle East and Africa.
Did only the Ukranian refugee crisis awaken you?","Bruce, the USA would rather see the Afghan starve to death - but Biden refuses to release billions of dollars that belong to Afghanistan. Then, there are the refugees across the Middle East and Africa. Did only the Ukranian refugee crisis awaken you?",disgust / neutral,disgust,1,neutral,0,13,0.0515873015873015,USA,,@micksheldrick,English-speaking,0,0,0,0,No hashtags,yes
562,154983,2021-08-17 14:30:01+00:00,"News from the #Philippines | The Philippines is willing to accept asylum seekers from Afghanistan, which has been taken over by the Islamist movement Taliban.
https://t.co/swSLuqy05V","News from the #Philippines | The Philippines is willing to accept asylum seekers from Afghanistan, which has been taken over by the Islamist movement Taliban.",happy / neutral,happy,2,neutral,0,7,0.04375,,https://t.co/swSLuqy05V,,"Washington, DC",0,6,8,2,['Philippines'],yes
563,150784,2021-08-18 02:04:48+00:00,"@sniper_ssgt If we were just talking about translators who worked directly w/ combat units, sure. But we both know that's not what this is about. This is about bringing over shitloads of random Afghans. Or if it isn't, it will be.

I don't care about shitloads of random Afghans.","If we were just talking about translators who worked directly w/ combat units, sure. But we both know that's not what this is about. This is about bringing over shitloads of random Afghans. Or if it isn't, it will be. I don't care about shitloads of random Afghans.",angry / disagree,angry,1,disagree,1,7,0.0261194029850746,,,@sniper_ssgt,Sufficient Within Myself,1,0,1,0,No hashtags,yes
564,145219,2021-08-18 17:59:47+00:00,New UK resettlement scheme for Afghans may be expanded: Home Secretary https://t.co/LAv6B3CDOS,New UK resettlement scheme for Afghans may be expanded: Home Secretary,neutral / neutral,neutral,0,neutral,0,6,0.0833333333333333,UK,https://t.co/LAv6B3CDOS,,English-speaking,0,0,0,0,No hashtags,yes
565,9270,2022-03-14 22:12:23+00:00,"Considering how the Afghan refugee situation has gone, it’s frightening he would even say this publicly. https://t.co/SmVjG6bPLF","Considering how the Afghan refugee situation has gone, it’s frightening he would even say this publicly.",disgust / neutral,disgust,1,neutral,0,2,0.0188679245283018,,https://t.co/SmVjG6bPLF,,English-speaking,0,0,1,0,No hashtags,yes
566,87392,2021-09-05 20:16:18+00:00,"’13 Americans died so you could eat that meal’: Afghan ‘refugee’ at Fort Bliss gripes about dinner selection

https://t.co/rTLSzFpp7B",’13 Americans died so you could eat that meal’: Afghan ‘refugee’ at Fort Bliss gripes about dinner selection,disgust / neutral,disgust,1,neutral,0,4,0.036036036036036,,https://t.co/rTLSzFpp7B,,English-speaking,1,1,2,0,No hashtags,yes
567,6706,2022-03-25 12:24:14+00:00,"The ugly face of racism that’s often hidden is brought to surface because of Russia War in Ukraine.The whole Western world is now transfixed on the migrant crisis in Europe and completely dwarfs all other crises like the Palestinians,Afghanistan and Syrian on going crises. Is it","The ugly face of racism that’s often hidden is brought to surface because of Russia War in Ukraine.The whole Western world is now transfixed on the migrant crisis in Europe and completely dwarfs all other crises like the Palestinians,Afghanistan and Syrian on going crises. Is it",disgust / neutral,disgust,1,neutral,0,11,0.039426523297491,,,,English-speaking,2,1,1,0,No hashtags,yes
568,188094,2021-07-06 18:11:44+00:00,@nearwho007 @ashoswai Im from the trible area of Pakistan so dont talk about ur indian interest in Afghanistan. Everyone know about it why they invest 3 billion dollars in country whos ppl lived their 3 generations in Pakistan as a refugee and still living. If u ppl are really interested to help..1/2,Im from the trible area of Pakistan so dont talk about ur indian interest in Afghanistan. Everyone know about it why they invest 3 billion dollars in country whos ppl lived their 3 generations in Pakistan as a refugee and still living. If u ppl are really interested to help..1/2,plea - disgust / neutral,plea - disgust,1,neutral,0,6,0.0212014134275618,,,"@nearwho007, @ashoswai","Islamabad, Pakistan",1,0,0,0,No hashtags,yes
569,116616,2021-08-25 16:13:06+00:00,"2 of 2 Stephen Miller and those loyal to him, deliberately sabotaged the refugee visa process, including the system by which U.S. allies in Iraq and Afghanistan would be evacuated to safety.","2 of 2 Stephen Miller and those loyal to him, deliberately sabotaged the refugee visa process, including the system by which U.S. allies in Iraq and Afghanistan would be evacuated to safety.",disgust / agree,disgust,1,agree,2,6,0.031578947368421,U.S.,,,"Tallahassee, FL",7,20,52,0,No hashtags,yes
570,149110,2021-08-18 08:14:52+00:00,"UK Government announces Resettlement Route for Afghan refugees. In its first year, the #Afghan Citizens’ Resettlement Scheme to welcome up to 5,000 Afghans to the UK who have been forced to flee the country, with up to a total of 20,000 in the long-term: The UK Government","UK Government announces Resettlement Route for Afghan refugees. In its first year, the #Afghan Citizens’ Resettlement Scheme to welcome up to 5,000 Afghans to the UK who have been forced to flee the country, with up to a total of 20,000 in the long-term: The UK Government",neutral / neutral,neutral,0,neutral,0,18,0.0661764705882353,"UK, UK, UK",,,"Delhi, India",1,0,1,0,['Afghan'],yes
571,193036,2021-05-31 07:09:58+00:00,"The least we can do, but good news for Afghan interpreters and others who worked for British forces. Up to 3000 Afghans expected to resettle in the UK. 
| Military | The Guardian | https://t.co/nCVDbCVsqV","The least we can do, but good news for Afghan interpreters and others who worked for British forces. Up to 3000 Afghans expected to resettle in the UK. | Military | The Guardian |",happy / agree,happy,2,agree,2,10,0.0549450549450549,UK.,https://t.co/nCVDbCVsqV,,"Nottingham, UK",0,0,2,0,No hashtags,yes
572,177329,2021-08-09 18:23:46+00:00,"@MHfaisal33 @calxandr I also hope that he would offer 00,000s of Afghans the asylum in his country...","I also hope that he would offer 00,000s of Afghans the asylum in his country...",hopeful / neutral,hopeful,2,neutral,0,2,0.0240963855421686,I,,"@MHfaisal33, @calxandr",Utopia,0,0,0,0,No hashtags,yes
573,66669,2021-09-23 11:29:47+00:00,"Foreign minister urges US, NATO to take up major responsibility for resolving issue of Afghan refugee
#StandUpForAfghanistan","Foreign minister urges US, NATO to take up major responsibility for resolving issue of Afghan refugee #StandUpForAfghanistan",happy / neutral,happy,2,neutral,0,12,0.0967741935483871,"US,, NATO",,,"Rawalpindi, Pakistan",1,0,0,0,['StandUpForAfghanistan'],yes
574,144849,2021-08-18 19:09:08+00:00,"The vast majority of the 11,790 Afghans who have been resettled in Houston since 2007 have come through Special Immigrant Visas, granted to individuals w/ a proven record of working with Allied forces. 

Many fear their families back home will pay the price for their service.","The vast majority of the 11,790 Afghans who have been resettled in Houston since 2007 have come through Special Immigrant Visas, granted to individuals w/ a proven record of working with Allied forces. Many fear their families back home will pay the price for their service.",fear / agree,fear,1,agree,2,8,0.0289855072463768,,,,"Houston, TX",1,4,6,0,No hashtags,yes
575,61126,2021-10-01 02:17:53+00:00,"Pentagon seeks to tamp down concern about Afghan refugees as Trump, GOP question vetting
https://t.co/0p8Mo7q7ml","Pentagon seeks to tamp down concern about Afghan refugees as Trump, GOP question vetting",neutral / neutral,neutral,0,neutral,0,6,0.0666666666666666,GOP,https://t.co/0p8Mo7q7ml,,United States,0,0,0,0,No hashtags,yes
576,107472,2021-08-28 01:32:21+00:00,"@PennyWaites @RonniSalt And has locked Afghan people up for eight years, for seeking asylum!","And has locked Afghan people up for eight years, for seeking asylum!",disgust / neutral,disgust,1,neutral,0,2,0.0277777777777777,,,"@PennyWaites, @RonniSalt",English-speaking,0,0,0,0,No hashtags,yes
577,39603,2021-11-27 20:14:20+00:00,"@BruhSound5 @JacobYoungMP So you are suggesting that every refugee flees ‘next door’? Do you have any comprehension or education on the situations surrounding many of these countries and areas? Afghanistan for example.  These people,  who have already had every choice removed that you take for granted 1/2","So you are suggesting that every refugee flees ‘next door’? Do you have any comprehension or education on the situations surrounding many of these countries and areas? Afghanistan for example. These people, who have already had every choice removed that you take for granted 1/2",disgust / agree,disgust,1,agree,2,4,0.0140845070422535,,,"@BruhSound5, @JacobYoungMP","South East, England",1,0,0,0,No hashtags,yes
578,97730,2021-08-31 23:31:40+00:00,"@Madlisa1967 @chipfranklin @JoeBiden @TrendingLiberal @POTUS I bet you just love that he just wiped out most of an Afghani family, 6 children, 2 of them were just 2 years old. Other casualties included translators who helped us. All to kill an ISIS-K member that they don't even know the name of.","I bet you just love that he just wiped out most of an Afghani family, 6 children, 2 of them were just 2 years old. Other casualties included translators who helped us. All to kill an ISIS-K member that they don't even know the name of.",disgust / na,disgust,1,na,0,9,0.036734693877551,"I, ISIS-K",,"@Madlisa1967, @chipfranklin, @JoeBiden, @TrendingLiberal, @POTUS","Minnesota, USA",1,0,0,0,No hashtags,yes
