,id_stable,ContentClean,y_sent
590,18310,"On evacuations from #Afghanistan - says that 70-80% of those that helped US are still in country. And UK made a good start, but figures now remain vague - both which are symptoms of the current state of global refugee resettlement. More needs to be done.",0
591,199556,Unfortunately about 95% SIV applicants still waiting for evacuation,0
592,172100,Fyi Pakistan providing asylum to afghan journalists,1
593,120224,Many people are asking what can be done to help those who helped America & its allies in AFG. No One Left Behind is helping Afghan translators resettle in the US. Take a look at their mission and see if a donation is right for you. #NoOneLeftBehind,2
594,116642,"I called the state last night to inform them there is an Afghan Interpreter SIV, and his family just outsides the gates at the airport. They have not been contacted by the state dept. and are being denied access. 1/3",0
595,64776,"84% of the Afghan “refugees” here were UNVETTED. We can either allow them to assault American women and rape child brides, or we can send them back. SEND THEM BACK NOW!",0
596,97130,"Look at this news article from The Daily Caller: America First Legal Requests Investigation Into The #Biden Administration’s Afghanistan Withdrawal, Demands Answers On ’Vetting’ Of Evacuees",1
597,126658,These are likely flights to help resettle Afghan refugees,1
598,193118,😊 Afghan refugee found by motorway completes architecture degree,2
599,3741,Obviously it is based on Refugee status that's above my paygrade to decide. Currently with the Afghan he's most came during the Taliban take over right now we're trying to find family members of them and bring them here to reconnect. And establish permanent lives here.,2
600,143601,"""Any attempt to contact American or international refugee agencies is a risk that most Afghan women are not willing to take."" Even going to the airport in Kabul to try to secure a place on a flight ""has become a life-or-death decision"" #afghanistan",0
601,163925,"The answer isnt leaving the answer is take the 80,000 and give them asylum and then proceed to wipe afghanistan off the map and be done with it",0
602,60254,DHS: Hundreds of Afghan evacuees are leaving military bases in the US without completing resettlement #impeachjoebiden,0
603,190795,"Forced displacement at record level, despite COVID shutdowns: #UN Refugee Agency #Afghanistan #ClimateChange #Colombia #Ethiopia #Germany #Mozambique #Pakistan #SouthSudan #Sudan #Syria #Turkey #Uganda #UnHighCommissioner #Venezuela #Yemen",1
604,201328,"NEW | How President Biden Can Make His Commitment to Refugees a Reality by Recommendations for the Biden administration as it seeks to strengthen the resettlement program, welcome 125K refugees in FY2022, and expand the SIV program ⬇️",1
605,160760,Would you like to take in a refugee from Afghanistan for few years?,1
606,200939,The failure to not have an SIV evacuation plan is truly abominable because it seems pretty obvious that the Biden NSC/JCS didn't put together a contingency plan in case of a rapid collapse,0
607,70957,"Hi Mile Jason, thank you so much for everything you're doing and saving the lives of so many Afghans in the recent evacuation mission. I am an SIV applicant at risk. Could you please provide some information on how I can get my name added to the charter flights?",2
608,109712,"Distressingly those from the largest group working to protect the rights of women in Afghanistan, one funded by the US government, have not been evacuated. Why don't we #PrioritizeAfghanWomen for refugee evacuation? via",0
609,107966,"No one is safe in Turkey! A refugee residing in Turkey changed the name of his store, “Afghan Market,” after Ümit Özdağ, leader of a newly established far-right party, shared pictures of the store on Twitter",0
610,186696,So almost 6k illegal aliens can come over the border every day but Afghan translators have to wait for visas. Makes sense.,0
611,181572,Afghan refugee influx stokes tensions in Turkey,0
612,170241,These are the Afghan Nazi daul citizens who used to tell us we were refugee in our own land and they own everything here. Fatheefkrs begging America to evacuate them.,0
613,11317,"Instead the Afghan Resettlement project is stalled so the Govt is unwilling to commit to more refugees, they are aware that the official system of support is overwhelmed. Thank goodness charities are filling the gap but they need support like an online register of accommodation",1
614,102082,Starting in just 10 min: Join Housing Action's partner Refugee Action Network for a press conference about the growing crisis in Afghanistan & IL's response. Hear from & Afghan nationals alongside US vets.,1
615,171666,"Phan Thị Kim Phúc, born 4/16/1963, was that napalmed girl. She became a Canadian citizen. Nick Ut won the Pulitzer prize for that photo. Thank you, Canada for offering asylum to Afghan women leaders & human rights workers. U.S.?",2
616,42471,Resettle Hazara-Afghan refugees from Indonesia,1
617,176455,", please update efforts on Afghani translators and others. The US must save these people.",1
618,92318,"Hearing a petition against the gathering of #Afghan nationals outside #UNHCR office in Delhi, seeking refugee status, the Delhi High Court has directed respondents to ensure maintenance of #Covid19 protocol in the gathering.",1
619,10295,"So he re settled illegals from that crossed southern border illegally, but put on a show standing w/ real republican governors. He resettled REFUGEES from Afghanistan. AND NOW refugees from Ukraine? Really? Criminal.",0
620,510,"🧵 Listen up Afg diaspora, there is a genocide happening in Afghanistan against our Hazara siblings, meanwhile the UK will soon be sending asylum seekers to Rwanda which essentially means Refugees from Asian and Africa! Germany is displacing Afghan refugees for Ukrainians.",0
621,39950,"Thousands of Afghan refugees to U.S. weren't properly vetted, GOP memo reportedly says KATV",0
622,119241,America falls to the Taliban takes in contaminated killers from Afghanistan with No Vetting. #banafganistan it’s a time for the middle class to stop paying Taxes. Time to impeach,0
623,95517,But yet non vetted Afghan’s are at McGuire AFB dropping babies at Virtua Hospital in Mt. Holly NJ.,0
624,161225,"But we CANNOT let that happen again! So don’t despair!! We have them (Republicans) on the ropes! Afghanistan is just a talking point to them. Meanwhile they (Republicans) create the “red tape” to admit their entrance into the US/visas, migration/immigration/asylum/3",2
625,177593,"Taliban will kill us, warn over 100 former Afghan staff refused UK asylum - The Telegraph",0
626,99945,"Time for Europe to step up: today's JHA Council must announce an additional, swift and bespoke EU-wide scheme to resettle at least 30,000 vulnerable Afghan refugees via",1
627,53156,🚨🚨🚨Job recruitment post 🚨🚨🚨 We're recruiting 2 Lawyers🧑‍⚖️ for our special 🇦🇫 Afghanistan Pro Bono Initiative. - Come help Afghans fleeing the Taliban - Be part of an org fighting for the right to asylum Deadline THIS Sunday 24th Oct at midnight,1
628,67586,"One of the biggest admissions yesterday during the hearing was that only 3% of the 60,000+ Afghan refugees the Biden Admin brought here have Special Immigrant Visas. Not the previously thought 10%",0
629,19605,"If America announces free flight from India to accept the passengers as a refugee of that country, many of the Indians will fled like Afghans.",1
630,106628,Wonder which State who takes in unvetted Afghans will be subject to the first ‘refugee’ attack on a citizen(s)? Georgia is in the running.,0
631,168059,What’s disappointing is this Government left those that helped our Defence Force without granting asylum and handed them a death sentence. #Afghanistan,0
632,38187,"According to the U.N. refugee agency (UNHCR), the real number may be much higher; as of July 2021, Afghans are the second-largest refugee population in the world.",1
633,2843,Or Afghanistan refugees/asylum seekers? We know many are still trying to get here after being left behind.. desperate situation and cruel policy..I hope it never happens,0
634,186174,"Being one of the first graduate in the family, I have made my papa proud. Being an Afghan and a refugee I didn’t really expect myself to have made this far. Thank you dad and my family for always pushing me and encouraging me to do better. Love you dad ♥️",2
635,155641,"We have capacity even to take 500,000 as long as they urgently need refugee but because of our corrupt government 2000 is the only they can take. Please Uganda still has a big free space to accommodate 500K #Afghans therefore i request we increase the number",0
636,113288,"#Canada was one of many countries taking part in the evacuation of people facing Taliban reprisals from #Kabulairport. Over 1,000 refugees are in Canada now. Canada has plans to resettle 20,000 #AfghanRefugees",1
637,54559,you are the best You are an example of a humanitarian human being Please pay more attention to Afghanistan's vulnerable asylum seekers,2
638,68928,"A little preparation for when our Afghan Refugee friends arrive, of the Centre, will be helping source prayer mats if they are needed. Huge thank you Ibrahim! #AfghanRefugees #RefugeesWelcome #AfghanistanCrisis",2
639,197768,"A refugee and former translator from Afghanistan reflects on the Capitol insurrection, and why he’s working even more committed to protecting democracy.",2
640,127134,Why aren't you calling Issa out on how the Trump administration sabotaged the SIV for Afghanistan allies?,0
641,191827,"Safe in Germany, Afghan translators fears for colleagues left behind",0
642,105079,"I’m not trying to downplay the issue in Afghanistan, but it’s interesting to me how people immediately flock to the refugee issue there, but condemn refugees at our southern border. Both situations are bad, I just see a lot of hypocrites out there.",0
643,69903,"SIV Afghans are welcome. Others are NOT welcome. There are 50 Muslim countries they can go to. In a prior poll, 99% of Afghans preferred Sharia Law. They cannot be accurately vetted as there is no Afghan Gov't to verify their claims. Most, just bum rushed the airport.",0
644,35245,Get humanitarian parole visas to LGBTQ people escaping Afghanistan.,1
645,39727,"Despite Biden vow, Afghanistan evacuees admitted to US underwent almost no vetting: report via I have come to at least one conclusion, if fOX reports it, it's a lie.",0
646,30654,They should be allowed to apply safely and easily in France. I also think that seeking a life style via moving around very safe countries is a choice and ultimately if its not controlled the true asylum seeker (Afghanistan) will get dissolved with the other. 🤷‍♂️🙌,1
647,136394,Newcastle is a safe and welcoming city and is proud to be a City of Sanctuary. We have worked tirelessly to support Afghan residents already living in our communities and have offered to support the resettlement of refugees fleeing the Taliban.,2
648,183300,"Some good news to start off the weekend: in an overwhelmingly bipartisan vote yesterday, the House voted to increase the number of Special Immigrant Visas to allow more Afghan allies to immigrate to the United States.",2
649,122869,"Let’s ask Trump that? There was a backlog of 17,000 SIV visas because his administration didn’t want to bring the Afghans in the US.",0
650,155180,"In the UK, over 76 Afghans have had their claims for asylum rejected this year alone Additionally, the new Nationality and Borders bill would criminalise many of those seeking asylum",0
651,56227,"Home for Refugees 2021 Virtual Gala is today‼️‼️ 5p PT/8p ET It’s not too late to RSVP, tickets are free with the opportunity to donate: RSVP: gala #hfrgala #refugees #SIV #USA #CommunitySponsorship #Afghanistan #SaveOurAllies",2
652,138813,Get our own people out FIRST. Use #Google Data that you have to vet Afgans. Investigate #Google for evidence that the Afghan data base was shared with China (and therefore Taliban).,0
653,156761,Afghan Muslims should not be given asylum in India,1
654,49517,Pictures of Afghan army chief at refugee camp go viral,2
655,101557,"MPs trying to rescue more than 7,000 people trapped in Afghanistan. This figure dwarfs the 800 to 1,100 Afghans eligible for resettlement defence secretary said would be left behind.",2
656,6513,"The Ukranian refugee crisis is definitely not unprecedented. Which refugee crisis surpasses that of Iraq, Yemen, Palestine, Libya, Syria and Afghanistan? Unjustified? Was the US invasion of Iraq and Afghanistan justified?",1
657,78059,"GREAT JOB, keep doing the best and wish you to win this election again. I hope the priorities get answer soon too,those who helped Canadian embassy in Afghanistan, who are still on the run for their safety and no reply from resettlement for their case……..",2
658,58290,Diplomat in the UAE rescues baby bird for young Afghan refugee,2
659,3195,Women from Pakistan & Afghanistan should be granted asylum on arrival as a policy. please help this lady,1
660,60493,#SanctionPakistan who created refugee crisis in Afghanistan #FreeAfghanistan,0
661,108581,". Ted, Ted, Ted. Afghans being evacuated get a more thorough vetting, a stricter security screening and a much more comprehensive background check than anybody in Texas gets to carry a concealed weapon or buy an assault rifle. You just don't want brown people around.",0
662,51940,"Afghan evacuee charged with rape in Montana, governor says, demanding resettlement halt DO WE REALLY THINK BIDEN GIVES A SHIT",0
663,20194,Because the left are concentrating on wasting taxpayers money on illegal immigrant housing rather than allowing the govt to concentrate on the plight of both home grown desperation and real desperation abroad - like Afghan kids,0
664,138686,"Hi Kristen, I'm a journalist in NYC. Could you give me a follow back so I can ask you a few questions about Afghan SIV applicants' evacuation procedures from Kabul? Thanks!",1
665,126433,But please make sure that they have been properly tested for #CovidDelPhilippines as we are already strugging with it as it is. Philippines open to accepting asylum seekers from Afghanistan -,0
666,57102,City students welcome Afghan refugees after resettlement plans in Aberdeen were announced last month.,2
667,183191,Taliban killed more then 100 civilian in Kandahar who helped USA and afghan government in one week. . Evacuate those who are at first stage of SIV too.,0
668,128734,Just off call with who has been so supportive in my fight to get support to my interpreters family. really interesting to note that if you need help in Afghanistan you have to ring a number in london How the hell can a refugee family afford an international call,2
669,180797,"Defense Minister Lubomir Metnar said the help meant for Afghan interpreters & their families includes their relocation, an offer of asylum & financial aid. Metnar said the goal of the program is to ensure safe live conditions for them after NATO troops pull out of Afghanistan.",2
670,35754,NY coughs up extra $2M to resettle Afghan refugees,2
671,48755,"First, we have a migrant crisis, Biden welcomes more and second, Biden’s puppet masters, no doubt, already have the cash on palettes sealed with kiss just waiting to be airlifted to Afghanistan.",0
672,1190,"We’re trying to resettle Afghan refugees in Syracuse and all the housing is either shit or it’s expensive. Now, we’ve built _a bit_, but we need to build a lot more and our zoning is near-suburban in many neighborhoods. Also, row-houses are illegal everywhere here. It sucks.",0
673,110833,"Dear Callesto, This's just the beginning !!! In less than 4 days, the number of HOSTAGES will exceed +/- 6,000 American Citizens, plus +/- 123,000 Special Immigrant Visa Applicants & other AT-RISK Afghans ... The BEHAVIOR of / is EMBARRASSING IMMORAL ...",0
674,175578,106+ former Australian Embassy contractors and their families in Kabul remain at significant risk. All have been stringently security vetted. Australian Government does nothing to offer any protection or evacuation!,0
675,143019,"...get to them right now. Kirby says, ""American citizens will not be given priority evacuation over Afghan SIV applicants."" So I'll take my apology now. ""US prepares to house thousands of Afghan refugees on American military installations""",0
676,26812,UK May Deport Boat Migrant Afghan Who Raped and Murdered Child via May Deport? Fucking nuts.,0
677,94780,"“To keep our promises to our Afghan allies, the Biden Administration or Congress must make it easier for Afghans to apply for humanitarian parole.” Great piece by ⁦",1
678,39459,Wow! A Los Angeles woman invited an Afghan refugee family over for Thanksgiving. Here's what happened at their first Thanksgiving meal,2
679,177479,"why is Afghan army clicking pictures of terrorist instead of countering them. Afghan Army itself is so dysfunctional they ask refugee in Pakistan when under thread instead of fighting. zero honor, zero capability, just a loathe of corruption",0
680,184163,"Immigrant trafficking & espionage ring exposed, members of a NGO are among the accused. 1 Norwegian, 1 America, 2 Britons & 6 people of Syrian & Afghan origin are being charged this is not the first time #BanNGOs #ΑπαγόρευσητωνΜΚΟ",1
681,78209,"""Afghans eligible and referred to the U.S. Refugee Admissions Program (USRAP) must be outside of Afghanistan in a third country for their cases to be processed.""",1
682,61604,2. 1st and 4th amendments are proposed by to betray our Afghan refugee allies. The 2nd is currently being voted on. It was offered by KS newbie to block vaccine mandates so this alleged physician keep the pandemic raging and kill more Americans.,0
683,86135,"🔜Anissa Bonnefont’s documentary that tells the story of an Afghan refugee who has become a world-renowned soccer star, will be screened at #VirtualScreeningsWorldwide It's a Création Documentaire film co-produced by",2
684,170353,"People in Afghanistan are like death bodies!!! Counting seconds, specially those who promised and asked serval time for information to be evacuated in save place… We are going to be finished. Its still early to call us for relocation.",0
685,105212,"this is amazingly wonderful. funny, isn't that about the total # of Americans our military have evacuated? It's around 5K....and around ONE HUNDRED THOUSAND unvetted Afghani..... Glen Beck wins.",0
686,70465,"It’s insane! And I understand that certain retired American soldiers went to Afghanistan, and brought some American families out, and the State Dept tried to take credit. Also, Dems are not letting an airplane of Americans land b/c they say they’re not vetted..? Crazy",0
687,192354,"Wouldn't be surprised if Syria sends you & your pals a bill. Not sure why the countries on the refugee road out of Syria, Iraq, Afghanistan, and Libya haven't sent one. Ppent a lot of money, and gone a bit towards Nationalism, thanks to Nato and EUuu.",0
688,186878,Afghan translators - I hope there is there discussion about getting their families out too?,2
689,23284,"Those stuck in Afghanistan face “unthinkable” choices as they wait to see whether “they’ll be picked” for Afghan Resettlement Scheme, charities have warned. Read the full piece from here:",0
690,109820,"Afghanistan-born swimmer Abbas Karimi has sent a ""huge message of hope"" despite missing out on a medal at the #Paralympics the refugee team's chief said Friday #Tokyo2020 #AFPsports",2
691,159923,"Australia needs to do more. Starting with permanent residence to all Afghani #asylumseekers in Australia (including on shore and off shore detention), rescue those who have worked with us and are still in Kabul, grant asylum to many still waiting in Indonesia. #auspol",1
692,171740,"I feel so afraid and sad for women in Afghanistan right now. Why is it that we see groups of refugee men from there but not women, when they are in more danger?",0
693,61259,"Snuck into the government funding bill, or CR, the Democrats are trying to pass unlimited money to random, unscreened, unvetted Afghan nationals. Republicans can't let this happen…..This is not a “clean” government funding bill. —PRES. TRUMP",0
694,84217,"The government has long worked to create a permanent limbo for asylum seekers. Despite new pledges, this will be the welcome many of those arriving from Afghanistan receive.",0
695,64633,Connecting Vets: Army vet wins long fight to get Afghan translator asylum : Read More:,2
696,131696,I would like this to be expanded into Gov...eg: G. Williamson to spend a month in a crowded classroom of 12-14yr olds; D. Raab to spend a month in Afghanistan; L. Truss to spend a month on fishing trawlers; P. Patel to go anonymously to say Syria and try to get refugee status...,2
697,79907,We don't want these Afghanistan refugee terrorists in our state! You are supposed 2 b protecting our security! We demand 2 know where these terrorist will b placed & an exact number of how many!,0
698,95301,"Another way to look at it: of the 124,334 people evacuated from #Afghanistan 19% - 23,876 ppl - are ""at-risk"" #Afghans (SIV, P1, P2, etc) who are now in the US h/t",2
699,71097,"Oh i see well, that's why they fled with guns from afghanistan and abode as asylum seeker in Pakistan.",0
700,148242,Tired of Bush Family & their poor decisions. The Afghans must not be given refugee status in our Country. They can go to Pakistan more in line with their culture! ⁦ ⁦ ⁦ ⁦ ⁦,0
701,171012,"Yes, we must give preference to Afghanistan for refugee acceptance and meaningful resettlement. Especially for women and children.",2
702,7571,Filmmaker Jonas Poher Rasmussen brings the true story of a young Afghan refugee's journey to a new land in 'Flee.'_,2
703,76313,Refugee is such a deceptive term. One side of my family ( paternal) were dari speaking afghan refugees of sort at 1913 who later settled in Punjab & were given lands by British. Many north Punjabi’s have mixed roots with Afghans so why the racist hatred against refugees?,0
704,21364,"We love empowering girls through sport ⚽ Together with our #SportforGood initiative has proudly supported the work the Afghanistan and Central Asian Association (ACAA) do, helping young girls from migrant backgrounds gain access to sport 🏅 #WednesdayWisdom #ThisGirlCan",2
705,97676,Franklin County commissioners adopted a resolution voicing their formal support for the resettlement of Afghan refugees in central Ohio.,2
706,52557,Thousands of people have had to flee Afghanistan in recent months. Keep scrolling to learn more about the situation in Afghanistan and how you can support refugee resettlement in Salt Lake County. (1/6),1
707,63364,"Regarding the Afghan refugees, the stupid idiots put out this stupid hashtag: #WeHaveRoom And now they’re ignoring the sexual assault of one our servicewomen by one of those filthy unvetted refugees.",0
708,150600,"They are running out of time and there’s no safe path to the airport. We can thank the R congress for the last many years that allowed the SIV caps to remain very limited since the war began, refused to provide asylum to our Afghan, Iraq and Kurd allies for over the last decade",0
709,454,"If it’s legal you said you like economic migrants Chris. It’s the governments choice you said when talking about India. We need workers. 1.4 million vacancies. Open up economic migrant routes too. Many Syrians, afghans, Iranians etc have lots of skills that could be used here.",2
710,1581,"The week's top rights tweets: ethnic cleansing in Ethiopia's Western Tigray, Britain hopes to send asylum seekers to repressive Rwanda, the Kremlin shuts office but can't silence our voice, Afghan women protest against the Taliban ban on education.",0
711,9888,They all had Belarusian tourist visas so they weren't refugees but tourists who tried to cross border illegaly. It's not about color of skin - Poland evacuated from Kabul and gave asylum to Afghans (and they were real refugees) and nobody here had problem with their race,0
712,183663,"Today I’m voting to pass the ALLIES Act, which will protect the lives of those who served alongside American troops in Afghanistan by expanding and strengthening the Special Immigrant Visa program. #TakeThemToo",2
713,158652,America Should Have Trained The Women To Be Like The 'Daughters of Kobani.' Women Want To Protect Their Children & Prevent The Taliban From Killing Them or Making Them Slaves. And Why The Heck Didn't We Start Evacuating Translators & Afghan Helpers MONTHS Ago,0
714,185265,"Your are living in fools world Tariq if taliban takeover,Pak will get more refugee from Afghanistan it will impact your economy but you will not understand all this you want Taliban to assist in Kashmir,it means your army does not have capacity 2 fight with Indian army😂",0
715,91190,State Department Official Makes Shocking Admission - A State Department official has claimed that a majority of the Special Immigrant Visa applicants were left behind in Afghanistan. via,0
716,177959,At risk Afghan journalists to be offered UK relocation,2
717,118908,"Mask and vaccine mandates abound for U.S. citizens but 20,000 unvetted, unvaccinated Afghan refugees and an open southern border is okay. 🤷‍♀️#makeitmakesense",0
718,187818,We must evacuate the Afghanistan Translators out! We must!,1
719,144046,And on QT Cleverly would not confirm that no asylum seekers would be sent back to Afghanistan,0
720,61829,Afghan refugees and asylum seekers in the UK. What are their rights?,1
721,109001,"NEW, thread: Sources tell me & Afghan refugees waited 10 hours on the tarmac at Dulles while the vetting process was completed before deplaning.",0
722,198753,Thanks for Sharing your thoughts on the Afghan and Iraqi translators .... That are under threat for helping the U.S. #humanrights #humanrightsviolations,0
723,86458,There are still many SIV remain in Afghanistan. Do something for them,0
724,3083,"if u take in a single ukranian refugee here the government pays u €500 a month, this was never an option given to ppl from syria or afghanistan",0
725,156629,#RefugeesWelcome always. Britain needs to open our borders and hearts to those seeking asylum from Afghanistan.,2
726,193229,"Indian Government invites application form for non-muslims refugees living in Afghanistan, Pakistan and Bangladesh to grant Indian Citizenship. #refugee #pakistanihindu #pakistanihindus #bangladeshi #bangladeshihindus #afganistanhindus #hindurefugees #pakistanirefugees",2
727,35121,Desperate Afghan refugees begging for resettlement and help in Indonesia. 😭,0
728,15441,OMG cant Loudoun County get a break? I'm sure it's all those well vetted Afghanistan evacuees...🤡🌏,0
729,160231,Hope Joe Sama Bin Laden vets the Afghanistan refugees as good as his people vetted the Q grandmas on the phony AF insurrection on 1/6.,0
730,99735,"May be Shaikh Sahib is using the Refugee based on technical explanation of Visa as compare to Refugee. may be, he is saying that no one from Afghanistan came as a refugee rather, #Pakistan approved Visas as per content of application. Still, we are hosting them again.",1
731,8359,"I worked with NGO in afghanistan as interpretor i have all necessary documents for SIV but SIV is so postpond every messages takes 3,4 monts i am not sad that my life is in risk but i am sad that my family is in risk , i am hide away from city and with troubles😥🙏",0
732,31194,Afghan citizens resettlement scheme to open in January Ministers have confirmed the Afghan citizens resettlement scheme (ACRS) will open in January.,2
733,135641,"we stuck in limbo for almost a decade, dear resettlement countries please hear voices of poor refugees in Indonesia, being a refugees is not our choice, we were forced to flee our country. we need your urgent assist. #ResettleAfghanRefugeesFromIndonesia",0
734,177034,The Afghan support and favours the Indians also speaks Volume …. We Pakistanis are the neighbours and we have given asylum to 3million Afghans till now yet you are saying we haven’t supported Afghans ???,0
735,42885,"Families have been resettled locally under the Afghan Relocations and Assistance Policy scheme, with more arriving. We can give them a warm welcome and a safe home. With colleagues, I continue to press for the need for continued efforts to evacuate and rehome vulnerable families.",2
736,185058,"Biden defends Afghan pullout, sets evacuation for translators",1
737,86794,Panjshir Valley completely captured: #Afghanistan #Kabul #Taliban #PanjshirResistance #Panjishir,0
738,166519,I wonder if those who go on about helping homeless soldiers in preference to asylum seekers will still vote Tory now the Tories have utterly betrayed the sacrifice of those 456 servicemen and women killed in Afghanistan?,0
739,192959,Afghan translators to whom promises were made soon to be slaughtered,0
740,197583,"Early 2016, a lefty grand-aunt of mine asked me to help out a ""syrian refugee"" by hiring him to help me in the garden, which i did because i was a huge shitlib back then. He had no problem admiting he was from afghanistan and that a local lawyer was helping him stay by teaching1/",0
741,166404,"So basically Afghans have the names ""common citizen"", ""taliban"", ""pakistani"" written on their forehead for our authorities to appropriately give them refugee status. Next we can give them jobs in weapons manufacturing small scale industries under MNREGA",1
742,167814,Tragic story illustrating the possibility for the thousands left behind now. Seems absolutely crazy no better plans were put in place before withdrawal despite 6 months. Houston is home to many Afghan translators.,0
743,50419,heey Lindsey how r ya?Yeah that's right they are not very safe here and definitely not wanted can you please start a relocation campaign for 5milSyrians here to save them from Turkish ppl you have none I'm sure you can handle them can you add Afghans to that while ur at it thanks,0
744,25670,"Unfortunately another Afghan Refugee committed suicide in Indonesia,Pekanbaru city.😭 #HelpRefugees_Indonesia",0
745,73346,Welcome Friends❤️ #Afghanistan #Refugee #WelcomeHome #Seattle,2
746,90741,Such a great choice to lead this important effort. across the country are ready to help our former Chair resettle and welcome our Afghan allies to America.,2
747,29634,She's in a relationship I suspect with a Jewish photographer and she's an Afghan immigrant she currently lives a happily ever after life in Europe 🌍 😅,2
748,141496,"Turkey has a very important role in managing Afghan migrant wave, says EU foreign policy chief Josep Borrell",1
749,33144,"This is just so awful. These families can’t catch a break. Another Afghani driver said to one of our Humanitarian Parole volunteers, “we came to this country and we work nonstop, and have nothing to show for it.”",0
750,102746,"The Taliban seem to be recruiting soldiers from the Afghan diaspora and refugee groups in Pakistan, so some people are indeed ""Pakistan (nationality)"", but they are also Afghans.",1
751,155359,There are Afghan immigrant families near there. (I teach ESL.),1
752,5759,"While #OscarsSlap is a fun topic to discuss, it's a shame that it has distracted from all the other ways #TheOscars were bad. Hosts said animation is 'for kids to enjoy and adults to endure' in a year where one of the nominees was a film about a refugee's escape from Afghanistan.",0
753,27703,Afghans Refugees in Indonesia are completely exhausted due to long process and waiting for any Resettlement countries to resettle them. Help refugees in Indonesia.,0
754,51485,This is what they want and why they are filling our country with these criminals. Way to go Brandon Afghan Refugee Brought To US By Biden Admin Charged With Raping A Montana Woman,0
755,156636,"Greek Migration Minister made it clear, that the situation in #Afghanistan will not change the ""strict but fair"" #asylum agenda. Does that mean that asylum seekers from Afghanistan, who are in the country, will not be granted asylum in #Greece ?",1
756,18615,"Afghans have also protested outside a US government representative office at one of the centres in Abu Dhabi, holding banners pleading for freedom and urging the United States to resettle them",0
757,67344,Well done Portugal!!! Afghan girls soccer team granted asylum in Portugal,2
758,108133,Pentagon Holds Briefing On Evacuation From Kabul And SIV Holders (Forbes Breaking News) General Glen VanHerck and Pentagon pox John Kirby speaks about the evacuation and security situation at the Kabul Airport in Afghanistan during a Pentagon Press Brie…,1
759,106529,"Ilhan Omar: As a refugee, I want America to open its arms to those fleeing Afghanistan",2
760,68387,Refugee is a generic term beyond which there are no further similarities. How can you ever compare a refugee from Afghanistan with one from Europe ?,1
761,146283,"All the anti-immigrant rhetoric we’re hearing right now (Afghanistan, southern border, etc.) is simply racism. It is continued fear-mongering about “the browning of America.” Keep in mind, no one is calling for immigrants from Canada or Western Europe to be turned away.",0
762,102031,Would you rather they keep writing articles about how he handled the Afghan refugee exodus?,1
763,136832,"The sooner we realize that the US sees us as a location for braindraining our best talent, a cannon-fodder against China, & a refugee dump for its mistakes in Afghanistan the better our policies will be They will preach friendship & ally with Pakistan. मुँह में राम बग़ल में छुरी",0
764,193200,Dozens of former Afghan translators and their families are set to fly to the UK,2
765,40500,"26,000 illegal immigrants crossing by rubber boats now in 4* Hotels. 11,000 by other means in 4* Hotels. 15,000 Afghan refugees in 4* Hotels. £6-8 Million per day. 100,000+ waiting asylum decision £10+ Million per day. Sick of",0
766,93015,"Who the hell are these 100,000+ Afghan refugees? They are not the Afghan translators that were supposed to be on the planes out of Afghanistan! No prior vetting…coming to a city near you!",0
767,39684,The Biden admin is so concerned about public health that it imported unvetted Afghan refugees and flies covid-infected illegal aliens from the Southern border to the middle of America,0
768,134303,Wandsworth ready to support Afghan refugees - is already in conversations about the support it could provide to those fleeing danger in Afghanistan and is awaiting further details of the Government’s planned resettlement scheme 👇,2
769,106799,Sooooooo agree! Now then talk us through Afghanistan and the long-running refugee crisis. 🤡,2
770,50239,"#Pretty awful Patel cannot stop a fly on shite what are you doing about Migrant Crossings playing Scrabble ,trying to make words make sense u are not fot for purpose ,100s of migrant children going missing lets hope its not sexual abuse to order like the Taliban in Afghanistan#",0
771,81751,"And while helping resettlement the Western community specially the US should push Ts to hold them accountable on what they promised the Afghan delegation in Qatar for months. Not everyone can leave, and must have the environment to live in - inside the country.",0
772,63713,Biden's vetted Afghanistan refugees are committing crimes,0
773,145914,". We want all applications for refugee status in Afghanistan and elsewhere to apply locally to the British Embassy for refugee status. If an individual is not a genuine refugee and is rejected, it is far more effective to refuse them there than return them from the #UK.",1
774,130088,Yes. The airlifts began 7/30 — 2 weeks after the cable was sent. The anti-immigrant SIV process needs revision! “An internal State Department memo last month warned top agency officials of the potential collapse of Kabul soon after the U.S.’s Aug. 31 troop withdrawal deadline…”,0
775,115570,"I’m a democrat, but this mass relocation from Afghanistan to America has my thoughts changing. Voted Democrat since 1970. Far left killed dems, far right killed Republicans. Those in middle feel fucked",0
776,67133,I had a PC come to me with an affirmative asylum referral to IJ dated 8/10/21. Who decided to take 3 years after the interview to issue a referral just days before the Afghan government collapsed?! Decision aaid no past/no WFF of future persecution. They will never make it easy.,0
777,180240,Please get the Afghanistan Translators and their families to Guam now. Stop screwing this up.,0
778,85358,announces a record number of around 1000 illegal immigrants crossed the channel yesterday. That figure could be eclipsed today. What is doing as Home Secretary? At least one illegal immigrant was an Afghan. Is the UK safe with in charge of security.?,0
779,171142,"Turkmenistan's laws on immigration and asylum practically close of Turkmenistan from the rest of the world. The only nation that would be willing to take asylum seekers from Afghanistan is Tajikistan, and they don't even allow Afghani refugees free movement.",0
780,136483,The UN #refugee agency UNHCR says most #Afghans are unable to leave their homeland and that those who may be in danger “have no clear way out.”,0
